,epoch,train_loss,val_loss
0,1,0.12929312572246646,0.1329114850686521
1,2,0.1251467079651065,0.1272310909568047
2,3,0.11878698628123213,0.12017325935315112
3,4,0.11164533219686369,0.11291702821546672
4,5,0.1045690655708313,0.10626437438994038
5,6,0.09409554876932284,0.10082560306300922
6,7,0.09348097138288544,0.09666275035361854
7,8,0.08969560774361215,0.09341039493375895
8,9,0.08666707102845354,0.0909076238773307
9,10,0.08434031271353,0.08896155123199735
10,11,0.07841367096435733,0.08763065827744347
11,12,0.08130771997498303,0.0866233948238042
12,13,0.08023776499236503,0.08575262296564724
13,14,0.07934920758735843,0.08501608426473578
14,15,0.07860794096458248,0.08437818425650499
15,16,0.07515637409396288,0.08391077193070431
16,17,0.07748062465249038,0.08352458857151927
17,18,0.07701834265778705,0.08314398493693799
18,19,0.07665365381938655,0.08279197784710904
19,20,0.0762759564853296,0.08246159538322566
20,21,0.07374175874198355,0.08221193691905664
21,22,0.07567415993388106,0.08198809973439392
22,23,0.07546061466379864,0.08176679513892349
23,24,0.07517726697572848,0.08155266682104188
24,25,0.07495652771577603,0.08133537094203794
25,26,0.07291030840175908,0.08117765568348827
26,27,0.0745695586611585,0.08102849794893849
27,28,0.07443069481268162,0.0808799929764806
28,29,0.07425639440373677,0.08074456422912832
29,30,0.07406245629961898,0.0805995023372222
30,31,0.07236039405915795,0.0804909198563926
31,32,0.07383297958025119,0.08039431334758292
32,33,0.07368560462463193,0.08027811485285662
33,34,0.0735830199427721,0.08017006470840804
34,35,0.07346026374072563,0.08005664649666572
35,36,0.07192899148638655,0.07996458149686152
36,37,0.07325107106348364,0.07988402445097359
37,38,0.07314902238729523,0.07980447597041422
38,39,0.07311097296272837,0.07972520711470624
39,40,0.07296270480970057,0.0796516379531549
40,41,0.07161982829977827,0.07958235622060542
41,42,0.07280472575164423,0.0795237307949942
42,43,0.07276115010424358,0.07946079102705936
43,44,0.07263986104872168,0.0793907060002794
44,45,0.07258275311167647,0.07932940019028527
45,46,0.0713428110611148,0.07928172529351954
46,47,0.07254082647765556,0.07923272662625021
47,48,0.07240553978012829,0.07917930778800225
48,49,0.07237511611566311,0.07913229340801434
49,50,0.07230337029550134,0.07908488764446608
50,51,0.0711515634525113,0.07903754893614322
51,52,0.07223378201810325,0.07899976080777693
52,53,0.07219685127095478,0.0789628329933906
53,54,0.07210145098407095,0.07892110137915125
54,55,0.07209118531971442,0.07888744148064633
55,56,0.07101369747301427,0.07884799339333359
56,57,0.07194679830132461,0.07881387368756898
57,58,0.07199775242223973,0.07877534065319568
58,59,0.07190994562172308,0.07874004770906604
59,60,0.07184923349357233,0.07870847929497155
60,61,0.0708697670843543,0.07868358356003859
61,62,0.07187971429127019,0.07865550019303147
62,63,0.07178017816892485,0.07863328393016543
63,64,0.07177946989129229,0.07860500076595618
64,65,0.07174316019546695,0.07857575009063798
65,66,0.07076821865105047,0.07854997853235322
66,67,0.07171197330079428,0.0785350671836308
67,68,0.07167034759754087,0.07851305573570486
68,69,0.07164320931202028,0.07848019046442849
69,70,0.07161696989361833,0.07846063132188758
70,71,0.07067326932418637,0.0784388360928516
71,72,0.07153320210735972,0.07842428328431382
72,73,0.07156076692953342,0.07840183118776399
73,74,0.0715314920355634,0.07838957604705071
74,75,0.07152116618505339,0.07837048948419337
75,76,0.07060838385326107,0.0783539382474763
76,77,0.07146323177872635,0.0783365481362051
77,78,0.07146686911582947,0.07832453339075555
78,79,0.0714648070858746,0.07830489578903937
79,80,0.0714094951385405,0.0782897139386255
80,81,0.07055158949479824,0.07828228084408508
81,82,0.07142651429990443,0.07826783933809825
82,83,0.07136379204145292,0.07825550756284169
83,84,0.07138874618018545,0.07824955880641937
84,85,0.07142857066014918,0.07823974319866725
85,86,0.07052046060562134,0.07823400974881892
86,87,0.07130987004535955,0.07822693565062114
87,88,0.07133643132884328,0.07821670493909291
88,89,0.07133691456259751,0.07820320448705129
89,90,0.07130077713873328,0.07819659384537717
90,91,0.07047332089121748,0.07819206602111155
91,92,0.07126625252933037,0.07818669977844978
92,93,0.07126617577017808,0.0781891867518425
93,94,0.07131770340407767,0.07817384889539407
94,95,0.07126652990899435,0.07817520414079938
95,96,0.07048635511863523,0.07817056182087684
96,97,0.07128508381727265,0.0781665827546801
97,98,0.07132161550405548,0.07816681904452187
98,99,0.07129077838688362,0.0781662497593432
99,100,0.07126317692965996,0.07816382163033193
