,epoch,train_loss,val_loss
0,1,0.06590006773064776,0.06662620147880242
1,2,0.06180968589899016,0.06099126031812357
2,3,0.05552959747430755,0.053982043296706916
3,4,0.0484733002214897,0.04677799366870705
4,5,0.0414797330774912,0.040167796748633286
5,6,0.03151250634251571,0.03473867361946982
6,7,0.03048832358383551,0.03055836465589854
7,8,0.02673284106138276,0.027307503381553962
8,9,0.023729285961244163,0.024800781882843192
9,10,0.021420711933112725,0.022866058904601604
10,11,0.016260024796171887,0.021527518347209812
11,12,0.018406072767769417,0.02051821655156661
12,13,0.017355474502575106,0.019658337404229204
13,14,0.01648144758329159,0.018930199080888107
14,15,0.015755497028188008,0.018308315806242884
15,16,0.01293326841621864,0.017846719380848263
16,17,0.014643979799456712,0.017466250540954725
17,18,0.01419232981960948,0.017099358103409106
18,19,0.01383337164070548,0.016757489581193243
19,20,0.013457946170394013,0.01644716558179685
20,21,0.011460287705427263,0.01620821405810361
21,22,0.012889617154511009,0.01599437488737155
22,23,0.012675685362844932,0.01578276416248813
23,24,0.012400762809485924,0.015574888402253998
24,25,0.012188398092985154,0.015378072078586841
25,26,0.010624813233933798,0.01522666827908584
26,27,0.011819316483125454,0.015086583812169882
27,28,0.011691406296520698,0.014949946132089411
28,29,0.011525596332986181,0.014819223965917314
29,30,0.011348538754916773,0.014684056197958333
30,31,0.010069103847916533,0.014579385443001377
31,32,0.011117737994688313,0.014483544481348018
32,33,0.010984947332521764,0.014381546070989298
33,34,0.010888474925262173,0.014280803691671819
34,35,0.010777276917928603,0.014173327279942376
35,36,0.009648065668780629,0.014090036422166288
36,37,0.010568905530906305,0.01401659966047321
37,38,0.010481258136470143,0.013936598557142578
38,39,0.010447527886163897,0.013861390248853333
39,40,0.010302828161454782,0.013791640669259489
40,41,0.0093475036504792,0.013729873113334179
41,42,0.010153452670428812,0.013669318025361518
42,43,0.010110504452775164,0.013612106860596307
43,44,0.01000555124951572,0.013550114760897597
44,45,0.0099424347281456,0.013492527550884656
45,46,0.009071094815323992,0.013443193208350211
46,47,0.009896327228080936,0.013402524157142152
47,48,0.009777709914416802,0.01335257953222917
48,49,0.009743983861876696,0.013308535539069953
49,50,0.00967413777621781,0.013256274657894154
50,51,0.008873950599170313,0.01322119126134381
51,52,0.009613488941657833,0.01318612770766628
52,53,0.009581724009135874,0.013147780614695986
53,54,0.009486179253677042,0.013110955492878447
54,55,0.009479270657388175,0.013067176584534499
55,56,0.008734715112098834,0.013035124015747284
56,57,0.009337273748909554,0.013004506520014636
57,58,0.009381212366790306,0.012970156910620173
58,59,0.009309966298865109,0.012934871093959225
59,60,0.009245329313888783,0.012904251773594593
60,61,0.008589367841075106,0.012881080030786748
61,62,0.009262212565759332,0.01285546322410204
62,63,0.009173236442048375,0.012833437464218967
63,64,0.009181215632252576,0.012806068041494914
64,65,0.009139248656063545,0.012778398124691176
65,66,0.008485508074120778,0.012756747725818838
66,67,0.00911597771252074,0.012738359939991211
67,68,0.009064264940779384,0.012718995862013223
68,69,0.009034466361854135,0.012694132115159715
69,70,0.009015977110077695,0.012670816283444969
70,71,0.00838823329384734,0.012650362329975682
71,72,0.008947196439272019,0.012632167556
72,73,0.008963880706124189,0.012618869638108477
73,74,0.008936859031276004,0.01260226497388616
74,75,0.008927858639054181,0.012584044712082463
75,76,0.008321847421366994,0.012564901243515161
76,77,0.008880136743551348,0.012552564450520642
77,78,0.008872959381196557,0.012537305794504225
78,79,0.008865320700697782,0.01252507853644843
79,80,0.008829493420880016,0.01251465726491748
80,81,0.008263598128062924,0.012499141164732223
81,82,0.008842273819737317,0.012488300912082195
82,83,0.008779174307497537,0.012477894522705856
83,84,0.008804339315833114,0.012470425334664024
84,85,0.008824878767496202,0.012461436456259417
85,86,0.008232985182506283,0.01245320280443649
86,87,0.008715719620629055,0.012444212272459147
87,88,0.00874990868132289,0.012437506407803419
88,89,0.008743695660335261,0.01242845674634588
89,90,0.008716541074398088,0.012425049930354771
90,91,0.008181975182236696,0.012416025756725244
91,92,0.008691116894890622,0.012413086331620509
92,93,0.008684180604248512,0.01240493091089385
93,94,0.008732397781639565,0.012399725406905827
94,95,0.008687324349473162,0.012395975046924182
95,96,0.008197302698362165,0.012396795447079502
96,97,0.008699957172318203,0.012394093737310293
97,98,0.008743401107991614,0.012392832118333603
98,99,0.008694360132624463,0.012387739057291527
99,100,0.008680066684397256,0.012386833811749001
