,epoch,train_loss,val_loss
0,1,0.9099265145092476,0.6273827075730173
1,2,0.6197557311232497,0.6136332558734077
2,3,0.5928484378791437,0.6043372435533271
3,4,0.5823347123657785,0.5987378895586851
4,5,0.576010472600053,0.5958453821284431
5,6,0.3591559335952852,0.22997163165816847
6,7,0.5590041184025567,0.5983170235947687
7,8,0.5794542724039496,0.5941727260241703
8,9,0.5732463877375533,0.5923015727680556
9,10,0.5688539071780879,0.5897982160047609
10,11,0.5877825102973275,0.5892561429313251
11,12,0.56748986433192,0.5874788473759379
12,13,0.5635209002145907,0.5858545088950469
13,14,0.5614910109740932,0.5837955079516586
14,15,0.5592039153343293,0.5830543223692446
15,16,0.5704874272026667,0.5815139206088319
16,17,0.5566676132562683,0.5808617314513849
17,18,0.5554041938083928,0.5800701732538185
18,19,0.55235703950975,0.5786801403274342
19,20,0.5521643195210434,0.5782770230149736
20,21,0.5624216925807115,0.576843129128826
21,22,0.5510444623668019,0.5769272264169187
22,23,0.5488455150185562,0.5762812816062752
23,24,0.547598175304692,0.5763911910507143
24,25,0.5464256491602921,0.5753309954794086
25,26,0.5544891697604482,0.5750953196262827
26,27,0.5463986465116827,0.5750451664231262
27,28,0.544574849053127,0.574861870280334
28,29,0.5442042183585283,0.57448860714022
29,30,0.5429734970011362,0.574512949555504
30,31,0.5447740477759664,0.5740872989503705
31,32,0.5428525328636169,0.5744780977161563
32,33,0.5413778504220451,0.5741100835860992
33,34,0.540374660201189,0.573649776833398
34,35,0.5394193977844425,0.573469974860853
35,36,0.5392980847416855,0.573317540087262
36,37,0.5395016897015456,0.5743322608118154
37,38,0.5384692926232407,0.5734064931772194
38,39,0.5380395582536371,0.5731878530006019
39,40,0.537196152239311,0.5737104691108879
40,41,0.5382159254899839,0.573358452441741
41,42,0.5367945339621567,0.5733923691571975
42,43,0.5361715278974394,0.5733600143267183
43,44,0.5361257493495941,0.5736219521079745
44,45,0.5355549469226744,0.5730332596873751
45,46,0.5342818937650541,0.5726478362874109
46,47,0.5350452543758765,0.5729225118245397
47,48,0.5346309699663302,0.5723636617161789
48,49,0.5342101488171555,0.5720051803759166
49,50,0.5336135553150643,0.5728169481973259
50,51,0.5322686459960007,0.5721021627589148
51,52,0.534070530461102,0.5718640031255021
52,53,0.5330799579620361,0.5718536456020511
53,54,0.5322158993744268,0.571943175731873
54,55,0.5316206993126288,0.5718664006919277
55,56,0.530676597938305,0.5711799006985159
56,57,0.531761565004907,0.5714893847399828
57,58,0.5316290111076541,0.5712376270367174
58,59,0.5311814550946399,0.5714698630023975
59,60,0.5310521198482048,0.5716027614413476
60,61,0.5293448759288323,0.5713957386965655
61,62,0.5305211262005132,0.5718148010117667
62,63,0.530435008101347,0.5720089085552157
63,64,0.5301207465369527,0.571974806183455
64,65,0.5301449357009516,0.5723294471295512
65,66,0.5282887380297591,0.5720112500142078
66,67,0.5295923352241516,0.5723846276499787
67,68,0.5292344343371508,0.5723251072423798
68,69,0.5291088677034146,0.5731050188139993
69,70,0.5287265260045121,0.5723081450073086
70,71,0.5272154588524888,0.571902690341278
71,72,0.5287351928106169,0.572147107550076
72,73,0.5282140980406506,0.5723513135192345
73,74,0.5282012325961415,0.5723088876325257
74,75,0.5280199126499455,0.5724668067936994
75,76,0.5265304183087698,0.5722446364103532
76,77,0.5278376524041338,0.5726409560563613
77,78,0.5275653296854438,0.5725225511254096
78,79,0.5274084902391201,0.5729406349817101
79,80,0.5272419835009226,0.573142770905884
80,81,0.5259921648153445,0.5731343967573983
81,82,0.5269370787027405,0.5732245687015203
82,83,0.5269216457518135,0.5731528907710192
83,84,0.5264332067675707,0.5729993685167662
84,85,0.5267090604072664,0.5730063655242628
85,86,0.5251023530960083,0.5724318240370069
86,87,0.5263634549408425,0.5725705134017127
87,88,0.5260547435865169,0.5728884532439465
88,89,0.5259874729121604,0.5730991434990144
89,90,0.52587148111041,0.5732462001698357
90,91,0.5249282354261817,0.5729577842415595
91,92,0.525434775614157,0.5732116471139752
92,93,0.5254484130115044,0.5732011655155493
93,94,0.5255139753585909,0.5734001489318147
94,95,0.5254880769950587,0.5733202528588626
95,96,0.5241895973682403,0.5735312469151556
96,97,0.52527831298549,0.5739627030431008
97,98,0.5254853197714178,0.5740108021668026
98,99,0.5250870884918585,0.5741638226472602
99,100,0.5248213474343463,0.5740436473671271
