,epoch,train_loss,val_loss
0,1,0.8880274811895882,0.6395427371774401
1,2,0.5950832378573534,0.6018661590559142
2,3,0.5737072501240708,0.5916955782746782
3,4,0.5648876082606432,0.5856741234964254
4,5,0.5586431051172861,0.5825653657013056
5,6,0.563871898447595,0.5792747545911341
6,7,0.5552497181950546,0.5777539726422758
7,8,0.5514317480529227,0.5751667827063677
8,9,0.54823737929507,0.5734582059845632
9,10,0.5462022010873003,0.5719167345336506
10,11,0.541110791811129,0.5699814377086503
11,12,0.5430948423176277,0.5691138849574693
12,13,0.5410357518893917,0.5682755290549628
13,14,0.5395509141247447,0.5674454601747649
14,15,0.5385657793138086,0.5669860534217893
15,16,0.5341101804884468,0.5656714065342533
16,17,0.5368361369865696,0.5650838718426471
17,18,0.5359027605231216,0.5648559575178185
18,19,0.534483179813478,0.5643992931867132
19,20,0.5342556312316802,0.5642851975803472
20,21,0.5294778581072644,0.56366422285839
21,22,0.5333267739633235,0.5636782629453406
22,23,0.5319180507485459,0.5632684875507744
23,24,0.5314170036374068,0.5632217906567515
24,25,0.5305306565470812,0.5629860094311286
25,26,0.5275276697263485,0.5626999121539447
26,27,0.5305331049895868,0.562502994221084
27,28,0.5298900163755185,0.5621419702561534
28,29,0.5296114499975996,0.5618747018125593
29,30,0.5288953935227743,0.5618443139353577
30,31,0.5251987874507904,0.561393136272625
31,32,0.52878903019719,0.5616192597211623
32,33,0.5280021603514509,0.5612702746780551
33,34,0.5273948388855632,0.5610213547336812
34,35,0.5267291682522471,0.5611189834925593
35,36,0.5237900332706731,0.5609213562340153
36,37,0.5265251459144964,0.5608919892384081
37,38,0.5259606844041406,0.5608128248428812
38,39,0.5259434205729787,0.5607466810211843
39,40,0.5254632715771838,0.561021703694548
40,41,0.52267910329307,0.560994340144858
41,42,0.5253421286257302,0.561044459592323
42,43,0.525115794670291,0.5610545178761288
43,44,0.525235080573617,0.5612366777293536
44,45,0.524752599146308,0.5611238634707977
45,46,0.5216155446157222,0.5608777703375233
46,47,0.5245219117257653,0.5608206570756679
47,48,0.5245031096586367,0.560714349910921
48,49,0.5239819935182246,0.560539246365732
49,50,0.5238272893719557,0.5608278579857885
50,51,0.5209272583810295,0.5605412137751676
51,52,0.5239745570392144,0.5604829852070127
52,53,0.5235483610048527,0.5603271839874131
53,54,0.5231105211304455,0.5602653335247721
54,55,0.5228609042923625,0.560248352587223
55,56,0.5203510335305842,0.5600157471335664
56,57,0.5227070144036922,0.5598279623960962
57,58,0.5227262573998149,0.5598495473362961
58,59,0.5224539734968325,0.5598974890854894
59,60,0.5223907728020738,0.5598857667373152
60,61,0.5197049111854739,0.5598252186057519
61,62,0.5219845140852579,0.5601072661122497
62,63,0.5220488844848261,0.5603382175370138
63,64,0.5218684315681458,0.5604029837615636
64,65,0.5218309041930408,0.5604751620973859
65,66,0.5193224037565836,0.5601903297463242
66,67,0.5215838784124793,0.5602365408320816
67,68,0.5215110073729259,0.5599607353915974
68,69,0.5212987281927248,0.5600799878641051
69,70,0.5210507830468619,0.5599380775677915
70,71,0.5188250162252566,0.5600735026658797
71,72,0.5211079481171399,0.5601929015651042
72,73,0.5209046144311021,0.5601395839939312
73,74,0.5209138416662449,0.5600888455400661
74,75,0.5206947562171191,0.5601058287584052
75,76,0.5184095978736878,0.5601980862568836
76,77,0.5205821958983817,0.5602621887715495
77,78,0.5204724089401525,0.5602992785220243
78,79,0.5203711470452751,0.5603367792708533
79,80,0.5203716529578697,0.5603468963990406
80,81,0.5182004156636029,0.5604480539961737
81,82,0.5199993558046294,0.5605131459175324
82,83,0.5201088627664054,0.5605429038405418
83,84,0.5197289306943009,0.5603873644556318
84,85,0.5199200714506754,0.560293647707725
85,86,0.5178999973506462,0.5603080290008564
86,87,0.5197460811312605,0.5601852682172036
87,88,0.5195114109574295,0.5603635073924551
88,89,0.5195728828267353,0.5605841975431053
89,90,0.5194419399994176,0.56048305408687
90,91,0.5176031444130874,0.5604204103654745
91,92,0.5192717523109622,0.5605583306477995
92,93,0.5191136851543333,0.5605510795602993
93,94,0.5192741244304471,0.5604731664061546
94,95,0.5191870311411416,0.5604174129512846
95,96,0.5173055090555331,0.5604233338820691
96,97,0.519060142592686,0.5603590662382087
97,98,0.5191837086910155,0.5604949443011867
98,99,0.5189602497147351,0.5607472785881588
99,100,0.5187578026841326,0.5607050324277002
